FILTROS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1055 Registros;;;;;;;;;;;;;;;;;;;543251,3;0;2714,46;100503,5;;;440048,35;;7260,95000000001;440048,35;;33443,37;0;0;0;0;0;0;0;0 inconsistências;0 sugestões;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;2206DAA68090F30776AF8FCFB2A3E612;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;78962899518580;AMENDOIM COB.JAP.SAB CEB/SALSA;20081100;;1102;020;85,75;;0;10,29;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;75,46;0,0165;1,25;75,46;0,076;5,73;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;FE9BDD8B643A04CBE4C4138C67243615;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;01.TFAM1;AMENDOIM GRAUDO RANNER FRITO SALGADO;20081100;;1102;020;138;;0;16,56;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;121,44;0,0165;2;121,44;0,076;9,23;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;D07AF787D6DE5B37B62663918037F53C;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;78962899517383;AMENDOIM GRAUDO F.S/PELE C/SAL;20081100;;1102;020;350;;0;42;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;308;0,0165;5,08;308;0,076;23,41;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;C3685A3BBEA212F793A620705829E71B;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;78962899517385;AMENDOIM GRAUDO F.S/PELE S/SAL;20081100;;1102;020;420;;0;50,4;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;369,6;0,0165;6,1;369,6;0,076;28,09;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;F44C7535CAACC71E313BC7C16293B614;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;78962899517384;AMENDOIM GRAUDO RANNER T/SALGADO;20081100;;1102;020;276;;0;33,12;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;242,88;0,0165;4,01;242,88;0,076;18,46;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;D7908EF7B8D73442A5F667334E3E7190;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;02.DOAC2;AMENDOIM DOCE CROCANTE KG;20081100;;1102;020;238;;0;28,56;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;209,44;0,0165;3,46;209,44;0,076;15,92;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;6D96B1C2472B0712EEA1520AA4A32495;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;02.DOAM1;AMENDOA DOCE CROCANTE KG;20081900;;1102;020;237;;0;28,44;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;208,56;0,0165;3,44;208,56;0,076;15,85;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;50FAFAC5D3BE4544855909E0704D5363;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;02.DOCJ1;CAST. DE CAJU DOCE CROCANTE KG;20081900;;1102;020;240;;0;28,8;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;211,2;0,0165;3,48;211,2;0,076;16,05;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;1C8F3AD7AA6ABF71C049D0BB600E9CC8;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;02.DOCJ3;CAST. DE CAJU DOCE C/COCO KG;20081900;;1102;020;720;;0;86,4;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;633,6;0,0165;10,45;633,6;0,076;48,15;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;8EA931FF7235FC40A4549609B7BB4226;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;01.TBBS2;SEMENTE DE ABOBORA TORR. SALG. S/ CASCA KG;20081900;;1102;220;370;;0;44,4;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;325,6;0,0165;5,37;325,6;0,076;24,75;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;025932004DECFDF972EB898C5DEE3C13;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;78962899517776;AZEITONA VERDE FATIADA 14 KG;20057000;;1102;220;405,6;;0;48,67;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;356,93;0,0165;5,89;356,93;0,076;27,13;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;7885BE0B04FF84F5E262DD6149972488;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;03.CAZS1;AZEITONA VERDE S/CAROCO BD 14KG;20057000;;1102;220;419,6;;0;50,36;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;369,24;0,0165;6,09;369,24;0,076;28,06;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;96EF8C6D0A80338918497AA981217691;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;97898948104378;TREMOCO PORTUGUES KG;20059900;;1102;220;199;;0;23,88;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;175,12;0,0165;2,89;175,12;0,076;13,31;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;9283BD70B43F61E01DE69AE929304DF2;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;01.TBBS3;SEMENTE DE ABOBORA TORR. S/SAL S/CASCA KG;20081900;;1102;220;185;;0;22,2;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;162,8;0,0165;2,69;162,8;0,076;12,37;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;C51D9A556A8F9D61E83612617537EAC6;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;02.DOAG1;AMENDOIM MIUDO DOCE C/ GERGELIM KG;20081100;;1102;020;178,5;;0;21,42;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;157,08;0,0165;2,59;157,08;0,076;11,94;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;A09F07D4A73CFD2408303C072BAF4B11;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;97898948112164;GRAO DE BICO ESPANHOL T/S MOST. E MEL KG;20081900;;1102;220;245;;0;29,4;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;215,6;0,0165;3,56;215,6;0,076;16,39;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;4C6E551BEED98EF4796725BDB8747D28;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;07.APTS1;TOMATE SECO TEMPERADO VD 3 KG;20021000;;1102;220;249;;0;29,88;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;219,12;0,0165;3,62;219,12;0,076;16,65;;;;;;;;;;
C170;09/2025-67903807000105;C853A1BCFCDCDA53F23675ABEB636725;9EDAC2454D57013F90F989DF1AD4D3A0;55;35250908409316000143550010002597971308283235;259797;1;00 - Documento Regular;0 - Entrada;45930;45930;FOR000000138;ALIBEC COMERCIAL E IMPORTADORA DE ALIMENTOS EIRELI;08.CESA1;SEMENTE DE ABOBORA CRUA S/ CASCA KG;12079990;;1102;220;175;;0;21;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;154;0,0165;2,54;154;0,076;11,7;;;;;;;;;;
C170;09/2025-67903807000105;7B7E10EAB16D698758EC787830F915F5;34BEEBC27F5BF14978A896961720304E;55;35250908712676000110550000015625201000032629;1562520;0;00 - Documento Regular;0 - Entrada;45930;45930;FOR000002048;DISMAX DISTRIBUICAO REPR PROD GENEROS ALIMENTICIOS;371;DORI JELLY BEANS DELIKET FRUTAS SORT 700G;17049020;;1102;020;185,88;;0;22,31;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;163,57;0,0165;2,7;163,57;0,076;12,43;;;;;;;;;;
C170;09/2025-67903807000105;7B7E10EAB16D698758EC787830F915F5;C3D55FF6F09BCF6453C959CAFDCD6633;55;35250908712676000110550000015625201000032629;1562520;0;00 - Documento Regular;0 - Entrada;45930;45930;FOR000002048;DISMAX DISTRIBUICAO REPR PROD GENEROS ALIMENTICIOS;97898948123964;DORI BALA GOMETS SINO 1KG;17049020;;1102;020;345,2;;0;41,43;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;303,77;0,0165;5,01;303,77;0,076;23,09;;;;;;;;;;
C170;09/2025-67903807000105;7B7E10EAB16D698758EC787830F915F5;407A8986A0A58E8875BC4E0B7BA5F56B;55;35250908712676000110550000015625201000032629;1562520;0;00 - Documento Regular;0 - Entrada;45930;45930;FOR000002048;DISMAX DISTRIBUICAO REPR PROD GENEROS ALIMENTICIOS;97898948125387;DORI BALA GOMETS FRUIT SLICE 700G;17049020;;1102;020;157,56;;0;18,91;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;138,65;0,0165;2,29;138,65;0,076;10,54;;;;;;;;;;
C170;09/2025-67903807000105;7B7E10EAB16D698758EC787830F915F5;32F34002638BCADF391085E1DCD5EFC3;55;35250908712676000110550000015625201000032629;1562520;0;00 - Documento Regular;0 - Entrada;45930;45930;FOR000002048;DISMAX DISTRIBUICAO REPR PROD GENEROS ALIMENTICIOS;97898948144519;DORI BALA GOMETS CORACAO FRUTAS 12X700G;17049020;;1102;020;157,56;;0;18,91;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;138,65;0,0165;2,29;138,65;0,076;10,54;;;;;;;;;;
C170;09/2025-67903807000105;7B7E10EAB16D698758EC787830F915F5;85A088E2BE36D1C8DA3E258A06227CA1;55;35250908712676000110550000015625201000032629;1562520;0;00 - Documento Regular;0 - Entrada;45930;45930;FOR000002048;DISMAX DISTRIBUICAO REPR PROD GENEROS ALIMENTICIOS;8254;FINI MARSH TORCAO 200G;17049020;;1102;020;195,6;;0;23,47;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;172,13;0,0165;2,84;172,13;0,076;13,08;;;;;;;;;;
C170;09/2025-67903807000105;BF9EA82DEB66EA33F429FE669D3B5EDF;E4C363FC08B1FB6BD6DBFFA508DE0532;55;35250910484432000179550100000630491516665847;63049;10;00 - Documento Regular;0 - Entrada;45929;45929;FOR000001051;VOVO LELA ALIMENTOS EIRELI - EPP;644;POLVILHO PALITO 80G;19059090;;1102;020;648;;0;77,76;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;570,24;0,0165;9,41;570,24;0,076;43,34;;;;;;;;;;
C170;09/2025-67903807000105;431F8CE76A38E15FD3F3B8A61DEE8B57;0177C72180644FE09BCFDC75835FCC30;55;35250912071181000126550010000148991303989810;14899;1;00 - Documento Regular;0 - Entrada;45924;45924;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110201;Tofu Kinogushi  400gr (queijo de soja);20051000;;1102;000;17,4;;0;3,13;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;14,27;0,0165;0,24;14,27;0,076;1,08;;;;;;;;;;
C170;09/2025-67903807000105;431F8CE76A38E15FD3F3B8A61DEE8B57;3607148998ED1614E6788D95E55B3395;55;35250912071181000126550010000148991303989810;14899;1;00 - Documento Regular;0 - Entrada;45924;45924;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110198;Tofu caixa 500gr  (queijo de soja);20051000;;1102;000;19,9;;0;3,58;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;16,32;0,0165;0,27;16,32;0,076;1,24;;;;;;;;;;
C170;09/2025-67903807000105;431F8CE76A38E15FD3F3B8A61DEE8B57;D642B6E629452F6602C2D558EEC78045;55;35250912071181000126550010000148991303989810;14899;1;00 - Documento Regular;0 - Entrada;45924;45924;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110199;Tofu caseiro 500gr (queijo de soja);20051000;;1102;000;29,85;;0;5,37;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;24,48;0,0165;0,4;24,48;0,076;1,86;;;;;;;;;;
C170;09/2025-67903807000105;AA2AAE134D7942DAE2E2FAAA66A69E20;36C93B64734725335F577333D0A54DD6;55;35250912071181000126550010000149041302191794;14904;1;00 - Documento Regular;0 - Entrada;45926;45926;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110201;Tofu Kinogushi  400gr (queijo de soja);20051000;;1102;000;34,8;;0;6,26;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;28,54;0,0165;0,47;28,54;0,076;2,17;;;;;;;;;;
C170;09/2025-67903807000105;AA2AAE134D7942DAE2E2FAAA66A69E20;4968AD5E5241DD554C445EC252C08B6B;55;35250912071181000126550010000149041302191794;14904;1;00 - Documento Regular;0 - Entrada;45926;45926;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110198;Tofu caixa 500gr  (queijo de soja);20051000;;1102;000;39,8;;0;7,16;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;32,64;0,0165;0,54;32,64;0,076;2,48;;;;;;;;;;
C170;09/2025-67903807000105;EE3642EBF6D4D93EFC85A0F96AFDE5FA;89ACE38C0CF6681F54AA913D7B78356F;55;35250912071181000126550010000149091206453593;14909;1;00 - Documento Regular;0 - Entrada;45929;45929;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110201;Tofu Kinogushi  400gr (queijo de soja);20051000;;1102;000;26,1;;0;4,7;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;21,4;0,0165;0,35;21,4;0,076;1,63;;;;;;;;;;
C170;09/2025-67903807000105;EE3642EBF6D4D93EFC85A0F96AFDE5FA;B27906AF0867272159AF722E5EC00A26;55;35250912071181000126550010000149091206453593;14909;1;00 - Documento Regular;0 - Entrada;45929;45929;FOR000001082;RJK COMERCIO DE PRODUTOS ORIENTAIS LTDA;97898948110199;Tofu caseiro 500gr (queijo de soja);20051000;;1102;000;149,25;;0;26,87;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;122,38;0,0165;2,02;122,38;0,076;9,3;;;;;;;;;;
C170;09/2025-67903807000105;356082C6382A12327D415CEA956BDE87;E14A5B41D85B109E3C50A1B0FC22E78F;55;35250912772756000138550010200874021059824862;20087402;1;00 - Documento Regular;0 - Entrada;45929;45929;FOR000002905;MASSAS TRADICAO FABRICACAO DE PRODUTOS DE PADARIA LTDA;97898948278561;PAO DE QUEIJO CONGELADO COQUETEL PARMESAO PCT 400 GRAMAS;19012010;;1102;020;360;;0;43,2;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;316,8;0,0165;5,23;316,8;0,076;24,08;;;;;;;;;;
C170;09/2025-67903807000105;01802653FAB21F17F7B5BEB4DBD36B39;752401B20B464FDEEE21C648B373F181;55;35250912965652000140550010001867051931194051;186705;1;00 - Documento Regular;0 - Entrada;45923;45923;FOR000000195;EMPORIO TARTUFI IMP  EXP DE ALIMENTOS LTDA;97898948226530;TUBO BAUNILHA 2 G. MADAGASCAR;09051000;;1102;220;645;;0;77,4;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;567,6;0,0165;9,37;567,6;0,076;43,14;;;;;;;;;;
C170;09/2025-67903807000105;01802653FAB21F17F7B5BEB4DBD36B39;AAB5AC2A6159F87E045852F0D949740B;55;35250912965652000140550010001867051931194051;186705;1;00 - Documento Regular;0 - Entrada;45923;45923;FOR000000195;EMPORIO TARTUFI IMP  EXP DE ALIMENTOS LTDA;2005-1;AROMA DE BAUNILHA EM PASTA 40g;21069090;;1102;520;239,4;;0;28,73;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;50 - Operação com Direito a Crédito – Vinculada Exclusivamente a Receita Tributada no Mercado Interno;210,67;0,0165;3,48;210,67;0,076;16,01;;;;;;;;;;
